"id","lettre","mot","enonce","interp","regle"
"2865","C","Coran, Sourate 50 Qâf ","Se voir en rêve lire Sourate Qâf,  ","annonce qu’il pourrait s’agir de fortune et aisance.",
"2866","C","Coran, Sourate 51 Adh-Dhâriyât ","Se voir en rêve lire Sourate Adh-Dhâriyât,  ","annonce qu’il pourrait s’agir d’aisance et fortunes notamment agricoles.",
"2867","C","Coran, Sourate 52 At-Toûr ","Se voir en rêve lire Sourate At-Toûr,  ","annonce qu’il pourrait fréquenter ou s’installer dans la région de la Mecque.",
"2868","C","Coran, Sourate 53 An-Najm ","Se voir en rêve lire Sourate An-Najm,  ","annonce qu’il pourrait s’agir d’un beau fils qui serait parmi les notables.",
"2869","C","Coran, Sourate 54 Al-Qamar ","Se voir en rêve lire Sourate Al-Qamar,  ","annonce qu’il pourrait être victime d’un acte de sorcellerie mais sans aucun mal en conséquence. ",
"2870","C","Coran, Sourate 55 Ar-Rahmân ","Se voir en rêve lire Sourate Ar-Rahmân,  ","annonce qu’il pourrait s’agir de bienfaits dans ce monde ainsi que clémence dans l’au-delà.",
"2871","C","Coran, Sourate 56 Al-Wâqi’a ","Se voir en rêve lire Sourate Al-Wâqi’a,  ","annonce qu’il pourrait être très obéissant au Très-Haut.",
"2872","C","Coran, Sourate 57 Al-Hadîd ","Se voir en rêve lire Sourate Al-Hadîd,  ","annonce qu’il pourrait s’agir d’une bonne réputation et d’une bonne santé.",
"2873","C","Coran, Sourate 58 Al-Moujâdala ","Se voir en rêve lire Sourate Al-Moujâdala,  ","annonce qu’il pourrait facilement convaincre les gens du faux et détruire leurs arguments.",
"2874","C","Coran, Sourate 59 Al-Hashr ","Se voir en rêve lire Sourate Al-Hashr,  ","annonce que Le Très-Haut pourrait faire périr ses ennemis.",
"2875","C","Coran, Sourate 6 Al-’An’âm ","Se voir en rêve lire Sourate ‘An’âm,  ","annonce qu’il pourrait s’agir de générosité et grande fortune de bétails.",
"2876","C","Coran, Sourate 60 Al-Moumtahana ","Se voir en rêve lire Sourate Al-Moumtahana,  ","annonce qu’il pourrait s’agir d’une récompense suite à une épreuve.",
"2877","C","Coran, Sourate 61 As-Saff ","Se voir en rêve lire Sourate As-Saff,  ","annonce qu’il pourrait s’agir de la mort en martyr.",
"2878","C","Coran, Sourate 62 Al-Joumou’a ","Se voir en rêve lire Sourate Al-Joumou’a,  ","annonce qu’il pourrait s’agir qu’il pourrait être comblé de bienfaits par Le Très-Haut.",
"2879","C","Coran, Sourate 63  Al-Mounâfiqoûn ","Se voir en rêve lire Sourate Al-Mounâfiqoûn,  ","annonce qu’il pourrait s’agir du repentir en cas d’hypocrise.",
"2880","C","Coran, Sourate 64 At-Taghâboun ","Se voir en rêve lire Sourate At-Taghâboun,  ","annonce qu’il pourrait se maintenir sur le droit chemin.",
"2881","C","Coran, Sourate 65 At-Talâq ","Se voir en rêve lire Sourate At-Talâq,  ","annonce qu’il pourrait s’agir d’une dispute avec son conjoint aboutissant éventuellement au divorce.",
"2882","C","Coran, Sourate 67 Al-Moulk ","Se voir en rêve lire Sourate Al-Moulk,  ","annonce qu’il pourrait s’agir d’enrichissement et fortune.",
"2883","C","Coran, Sourate 68 Al-Qalam ","Se voir en rêve lire Sourate Al-Qalam,  ","annonce qu’il pourrait s’agir d’éloquence et d’écriture.",
"2884","C","Coran, Sourate 69 Al-Hâqqa ","Celle qui se voit en rêve lire Sourate AL Hakka [Sourate n° 69 du Saint Coran],  ","annonce qu’il pourrait s’agir de survenance d’un divorce.",
"2885","C","Coran, Sourate 69 Al-Hâqqa ","Se voir en rêve lire Sourate Al-Hâqqa,  ","annonce qu’il pourrait être sur le chemin de la vérité.",
"2886","C","Coran, Sourate 7 Al-’A’râf ","Se voir en rêve lire Sourate ‘Al Arâf,  ","annonce qu’il pourrait ne pas mourir avant de visiter le Mont Sinaï.",
"2887","C","Coran, Sourate 70 Al-Ma’ârij ","Se voir en rêve lire Sourate Al-Ma’ârij,  ","annonce qu’il pourrait s’agir de sécurité et victoire.",
"2888","C","Coran, Sourate 71 Noûh ","Se voir en rêve lire Sourate Noûh,  ","annonce qu’il pourrait inciter au bien, alerter contre les faux actes et vaincre les ennemis.",
"2889","C","Coran, Sourate 72 Al-Jinn ","Se voir en rêve lire Sourate Al-Jinn,  ","annonce qu’il pourrait s’agir d’une protection contre le mal des Djinns.",
"2890","C","Coran, Sourate 73 Al-Mouzzammil ","Se voir en rêve lire Sourate Al-Mouzzammil,  ","annonce qu’il pourrait réussir à prier pendant les nuits.",
"2891","C","Coran, Sourate 74 Al-Mouddaththir ","Se voir en rêve lire Sourate Al-Mouddaththir,  ","annonce qu’il pourrait s’agir de bonté du cœur et endurance.",
"2892","C","Coran, Sourate 75 Al-Qiyâma ","Se voir en rêve lire Sourate Al-Qiyâma,  ","annonce qu’il pourrait ne jamais jurer.",
"2893","C","Coran, Sourate 76 Al-’Insân ","Se voir en rêve lire Sourate Al-’Insân,  ","annonce qu’il pourrait s’agir d’aisance, bonheur et générosité. Il pourrait aussi être très reconnaissant à l’égard du Très-Haut.",
"2894","C","Coran, Sourate 77 Al-Moursalât ","Se voir en rêve lire Sourate Al-’Insân,  ","annonce qu’il pourrait s’agir d’aisance.",
"2895","C","Coran, Sourate 78 An-Naba’ ","Se voir en rêve lire Sourate An-Naba’,  ","annonce qu’il pourrait s’agir d’élévation du rang ainsi qu’une bonne réputation.",
"2896","C","Coran, Sourate 79 An-Nâzi’ât ","Se voir en rêve lire Sourate An-Nâzi’ât,  ","annonce qu’il pourrait s’agir de délivrance et d’honnêteté.",
"2897","C","Coran, Sourate 8 Al-’Anfâl ","Se voir en rêve lire Sourate Al-’Anfâl,  ","annonce qu’il pourrait s’agir de victoire et butins.",
"2898","C","Coran, Sourate 80 ‘Abasa ","Se voir en rêve lire Sourate ‘Abasa,  ","annonce qu’il pourrait s’acquitter régulièrement de la Zaqat ainsi que de l’aumône.",
"2899","C","Coran, Sourate 81 At-Takwîr ","Voir en rêve lire Sourate At-Takwîr,  ","annonce qu’il pourrait avoir beaucoup de voyages et de gains.",
"2900","C","Coran, Sourate 82 Al-’Infitâr ","Se voir en rêve lire Sourate Al-’Infitâr,  ","annonce qu’il pourrait être bien reçu et apprécié par des sultans.",
"2901","C","Coran, Sourate 83 Al-Moutaffifîn ","Se voir en rêve lire Sourate Al-Moutaffifîn,  ","annonce qu’il pourrait s’agir de dévouement, justice et restitution des dépôts.",
"2902","C","Coran, Sourate 84 Al-’Inchiqâq ","Celle qui se voit en rêve lire Sourate Al Inchikak (Sourate 84 du Saint Coran),  ","annonce qu’il pourrait s’agir de survenance d’un divorce.",
"2903","C","Coran, Sourate 84 Al-’Inchiqâq ","Se voir en rêve lire Sourate Al-’Inchiqâq,  ","annonce qu’il pourrait s’agir d’une large progéniture.",
"2904","C","Coran, Sourate 85 Al-Bouroûj ","Se voir en rêve lire Sourate Al-Bouroûj,  ","annonce qu’il pourrait s’agir de délivrance et dissipation des ennuis. Ce rêve figure aussi qu’il pourrait exceller dans les sciences en relation avec l’invisible.",
"2905","C","Coran, Sourate 86 At-Târiq ","Se voir en rêve lire Sourate At-Târiq,  ","annonce qu’il pourrait s’agir de sa persévérance dans la glorification du Très-Haut.",
"2906","C","Coran, Sourate 87 Al-’A’lâ ","Se voir en rêve lire Sourate Al-’A’lâ,  ","annonce qu’il pourrait s’agir de délivrance et bonne conduite des affaires.",
"2907","C","Coran, Sourate 88 Al-Ghâchiya ","Se voir en rêve lire Sourate Al-Ghâchiya,  ","annonce qu’il pourrait s’agir d’élévation du rang et réputation notamment en matière de savoir.",
"2908","C","Coran, Sourate 89 Al-Fajr ","Se voir en rêve lire Sourate Al-Fajr,  ","annonce qu’il pourrait s’agir de splendeur et prestance.",
"2909","C","Coran, Sourate 9 At-Tawba ","Se voir en rêve lire Sourate At-Tawba,  ","annonce qu’il pourrait s’agir d’une bonne réputation auprès des gens et ne mourrait qu’après le repentir.",
"2910","C","Coran, Sourate 90 Al-Balad ","Se voir en rêve lire Sourate Al-Balad,  ","annonce qu’il pourrait prendre en charge des orphelins et pauvres et être clément à leur égard.",
"2911","C","Coran, Sourate 91 Ach-Chams ","Se voir en rêve lire Sourate Ach-Chams,  ","annonce qu’il pourrait être comblé de sagesse et d’intelligence.",
"2912","C","Coran, Sourate 92 Al-Layl ","Se voir en rêve lire Sourate Al-Layl,  ","annonce qu’il pourrait faire des prières de nuit et être protégé contre le déshonneur.",
"2913","C","Coran, Sourate 93 Ad-Douhâ ","Se voir en rêve lire Sourate Ad-Douhâ,  ","annonce qu’il pourrait s’agir de bienveillance sur les pauvres et les orphelins.",
"2914","C","Coran, Sourate 94 Ach-Charh ","Se voir en rêve lire Sourate Ach-Charh,  ","annonce qu’il pourrait s’agir de conversion à l’Islam, consolidation de la foi, aisance et délivrance.",
"2915","C","Coran, Sourate 95 At-Tîn ","Se voir en rêve lire Sourate At-Tîn,  ","annonce qu’il pourrait s’agir d’aisance et de réalisation des désirs.",
"2916","C","Coran, Sourate 96 Al-’Alaq ","Se voir en rêve lire Sourate Al-’Alaq,  ","annonce qu’il pourrait s’agir d’éloquence, un bon style d’écriture ainsi que la modestie.",
"2917","C","Coran, Sourate 97 Al-Qadr ","Se voir en rêve lire Sourate Al-Qadr,  ","annonce qu’il pourrait s’agir de longévité, réputation et élévation du rang.",
"2918","C","Coran, Sourate 98 Al-Bayyina ","Se voir en rêve lire Sourate Al-Bayyina,  ","annonce qu’il pourrait des gens de l’égarement au droit chemin avec l’aide du très-Haut.",
"2919","C","Coran, Sourate 99 Az-Zalzala ","Se voir en rêve lire Sourate Az-Zalzala,  ","annonce qu’il pourrait s’agir d’une victoire sur des mécréants avec l’aide du Très-Haut.                         ",
"2920","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’une montagne,  ","annonce qu’il pourrait s’agir de repentir.",
"2921","C","Corbeau  ","Se voir en rêve chuter d’une montagne et trouver des corbeaux,  ","annonce qu’il serait préoccupé par les péchés.",
"2922","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’un mur,  ","annonce qu’il pourrait s’agir de repentir.",
"2923","C","Corbeau  ","Se voir en rêve chuter d’un mur et tomber dans un endroit pleins de corbeaux,  ","annonce qu’il pourrait s’agir de péchés et turpitudes.",
"2924","C","Corbeau  ","Se voir en rêve dans un bain et y observer des corbeaux,  ","annonce qu’il pourrait fréquenter une femme avec des personnes perverses.",
"2925","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’une colline,  ","annonce qu’il pourrait s’agir de repentir.",
"2926","C","Corbeau  ","Se voir en rêve chuter d’une colline et trouver des corbeaux,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril.",
"2927","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’un toit,  ","annonce qu’il pourrait s’agir du repentir et renonciation à l’hérésie.",
"2928","C","Corbeau  ","Se voir en rêve chuter d’un toit et tomber dans un endroit contenant des corbeaux,  ","annonce qu’il pourrait s’agir de péchés et égarement.",
"2929","C","Corbeau  ","Voir en rêve un corbeau devant la porte du sultan,  ","annonce qu’il pourrait commettre un crime et le regretter. Il pourrait ainsi tuer son frère et se repentir. En effet, Le Très-Haut a dit « Puis Allah envoya un corbeau qui se mit à gratter la terre pour lui montrer comment ensevelir le cadavre de son frère. Il dit: ‘’Malheur à moi! Suis-je incapable d’être, comme ce corbeau, à même d’ensevelir le cadavre de mon frère?"" Il devint alors du nombre de ceux que ronge le remords. », (Al-Maida, 31).",
"2930","C","Corbeau  ","Se voir en rêve chuter d’un arbre et trouver des corbeaux,  ","annonce qu’il pourrait s’agir de péchés et égarement.",
"2931","C","Corbeau  ","Se voir en rêve griffé par des corbeaux,  ","annonce qu’il pourrait périr à cause du froid, être victime de diffamations par des gens pervers ou avoir des souffrances et douleurs.",
"2932","C","Corbeau  ","Voir en rêve un corbeau dans sa demeure,  ","annonce qu’elle pourrait être attaquée par une personne en relation avec les autorités ou bien qu’un homme le tromperait avec épouse.",
"2933","C","Corbeau  ","Se voir en rêve disposer d’un corbeau,  ","annonce qu’il pourrait être prétentieux sans aucune raison.",
"2934","C","Corbeau  ","Se voir en rêve manger la chair d’un corbeau,  ","annonce qu’il pourrait s’agir d’une fortune de la part de voleurs.",
"2935","C","Corbeau  ","Se voir en rêve avoir chassé et pris un corbeau,  ","annonce qu’il pourrait s’agir d’une fortune non licite suite à des activités perverses.",
"2936","C","Corbeau  ","Se voir en rêve jeter une pierre ou un caillou sur un corbeau,  ","annonce qu’il pourrait s’agir de pèlerinage au cas où se rêve aurait survenu pendant la saison du pèlerinage. Sinon, il pourrait s’agir d’invocations  ou de témoignages contre un ennemi ou de propos calomnieux à son égard.",
"2937","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’un roc,  ","annonce qu’il pourrait s’agir de repentir.",
"2938","C","Corbeau  ","Se voir en rêve chuter d’un roc et trouver des corbeaux,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril.",
"2939","C","Corbeau  ","Se voir en rêve fuir des corbeaux,  ","annonce qu’il pourrait s’agir de repentir.",
"2940","C","Corbeau  ","Se voir en rêve fuir des corbeaux et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"2941","C","Corbeau  ","Se voir en rêve chuter d’un palmier et trouver des corbeaux,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril",
"2942","C","Corde ","Voir en rêve des gens dans une demeure, prendre de l’eau d’un ancien puits avec des cordes et des seaux,  ","annonce qu’il pourrait s’agir  d’existence d’une personne serviable dans cet endroit et qui aurait une bonne réputation. En effet, Le Très-Haut a dit « Et cramponnez-vous tous ensemble au ‘’Habl’’ (câble) d’Allah et ne soyez pas divisés; et rappelez-vous le bienfait d’Allah sur vous: lorsque vous étiez ennemis, c’est Lui qui réconcilia vos cœurs. Puis, par Son bienfait, vous êtes devenus frères. Et alors que vous étiez au bord d’un abîme de Feu, c’est Lui qui vous en a sauvés. Ainsi Allah vous montre Ses signes afin que vous soyez bien guidés.», (Al-Imran, 103).",
